Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:11:29.534000,RUS,63,0 days 00:01:28.625000,53.0,1.0,,,0 days 00:00:23.130000,0 days 00:00:43.786000,0 days 00:00:21.709000,0 days 02:10:24.065000,0 days 02:11:07.851000,0 days 02:11:29.560000,137.0,168.0,258.0,272.0,False,HARD,53.0,True,Mercedes,0 days 02:10:00.909000,2023-05-28 14:11:01.886,1,3.0,False,,False,True
0 days 02:13:27.079000,RUS,63,0 days 00:01:57.545000,54.0,1.0,,0 days 02:12:56.843000,0 days 00:00:23.347000,0 days 00:00:47.221000,0 days 00:00:46.977000,0 days 02:11:52.907000,0 days 02:12:40.128000,0 days 02:13:27.105000,131.0,147.0,,261.0,False,HARD,54.0,True,Mercedes,0 days 02:11:29.534000,2023-05-28 14:12:30.511,1,5.0,False,,False,False
0 days 02:15:22.883000,RUS,63,0 days 00:01:55.804000,55.0,2.0,0 days 02:13:27.718000,,0 days 00:00:26.171000,0 days 00:01:04.033000,0 days 00:00:25.600000,0 days 02:13:53.276000,0 days 02:14:57.309000,0 days 02:15:22.909000,145.0,152.0,251.0,250.0,False,INTERMEDIATE,1.0,True,Mercedes,0 days 02:13:27.079000,2023-05-28 14:14:28.056,12,5.0,False,,False,False
0 days 02:17:04.185000,RUS,63,0 days 00:01:41.302000,56.0,2.0,,,0 days 00:00:26.184000,0 days 00:00:47.927000,0 days 00:00:27.191000,0 days 02:15:49.093000,0 days 02:16:37.020000,0 days 02:17:04.211000,134.0,144.0,211.0,255.0,False,INTERMEDIATE,2.0,True,Mercedes,0 days 02:15:22.883000,2023-05-28 14:16:23.860,21,5.0,False,,False,True
0 days 02:18:47.739000,RUS,63,0 days 00:01:43.554000,57.0,2.0,,,0 days 00:00:28.703000,0 days 00:00:48.006000,0 days 00:00:26.845000,0 days 02:17:32.914000,0 days 02:18:20.920000,0 days 02:18:47.765000,117.0,132.0,250.0,250.0,False,INTERMEDIATE,3.0,True,Mercedes,0 days 02:17:04.185000,2023-05-28 14:18:05.162,1,5.0,False,,False,True
0 days 02:20:29.894000,RUS,63,0 days 00:01:42.155000,58.0,2.0,,,0 days 00:00:27.183000,0 days 00:00:48.040000,0 days 00:00:26.932000,0 days 02:19:14.948000,0 days 02:20:02.988000,0 days 02:20:29.920000,124.0,132.0,247.0,257.0,False,INTERMEDIATE,4.0,True,Mercedes,0 days 02:18:47.739000,2023-05-28 14:19:48.716,12,5.0,False,,False,True
0 days 02:22:13.357000,RUS,63,0 days 00:01:43.463000,59.0,2.0,,,0 days 00:00:27.705000,0 days 00:00:48.212000,0 days 00:00:27.546000,0 days 02:20:57.625000,0 days 02:21:45.837000,0 days 02:22:13.383000,121.0,129.0,249.0,259.0,False,INTERMEDIATE,5.0,True,Mercedes,0 days 02:20:29.894000,2023-05-28 14:21:30.871,12,5.0,False,,False,True
0 days 02:23:56.887000,RUS,63,0 days 00:01:43.530000,60.0,2.0,,,0 days 00:00:28.062000,0 days 00:00:48.313000,0 days 00:00:27.155000,0 days 02:22:41.445000,0 days 02:23:29.758000,0 days 02:23:56.913000,131.0,129.0,247.0,259.0,False,INTERMEDIATE,6.0,True,Mercedes,0 days 02:22:13.357000,2023-05-28 14:23:14.334,21,5.0,False,,False,True
0 days 02:25:38.216000,RUS,63,0 days 00:01:41.329000,61.0,2.0,,,0 days 00:00:26.585000,0 days 00:00:47.994000,0 days 00:00:26.750000,0 days 02:24:23.498000,0 days 02:25:11.492000,0 days 02:25:38.242000,132.0,131.0,249.0,265.0,False,INTERMEDIATE,7.0,True,Mercedes,0 days 02:23:56.887000,2023-05-28 14:24:57.864,12,5.0,False,,False,True
0 days 02:27:19.320000,RUS,63,0 days 00:01:41.104000,62.0,2.0,,,0 days 00:00:27.041000,0 days 00:00:47.506000,0 days 00:00:26.557000,0 days 02:26:05.283000,0 days 02:26:52.789000,0 days 02:27:19.346000,131.0,131.0,248.0,261.0,False,INTERMEDIATE,8.0,True,Mercedes,0 days 02:25:38.216000,2023-05-28 14:26:39.193,1,5.0,False,,False,True
0 days 02:28:59.033000,RUS,63,0 days 00:01:39.713000,63.0,2.0,,,0 days 00:00:26.484000,0 days 00:00:47.100000,0 days 00:00:26.129000,0 days 02:27:45.830000,0 days 02:28:32.930000,0 days 02:28:59.059000,145.0,132.0,251.0,263.0,False,INTERMEDIATE,9.0,True,Mercedes,0 days 02:27:19.320000,2023-05-28 14:28:20.297,1,5.0,False,,False,True
